7.857202900000000000e+07 4.620794400000000000e+07 5.950929400000000000e+07 3.994985900000000000e+07 8.144317100000000000e+07 4.156723600000000000e+07 7.842225200000000000e+07 4.202158100000000000e+07 4.734318700000000000e+07 5.796937900000000000e+07 1.064896800000000000e+07 5.046261500000000000e+07 3.569304000000000000e+06 4.703206300000000000e+07 6.288647900000000000e+07 6.980266900000000000e+07 5.207087000000000000e+07 8.247784900000000000e+07 3.844216500000000000e+07 1.465839600000000000e+07
3.677237800000000000e+07 5.292534400000000000e+07 6.469014200000000000e+07 5.730566500000000000e+07 3.048328800000000000e+07 2.174454400000000000e+07 3.088445500000000000e+07 9.138856700000000000e+07 9.761298400000000000e+07 4.211271600000000000e+07 8.864982600000000000e+07 6.941967900000000000e+07 4.604714300000000000e+07 1.547859700000000000e+07 4.060213100000000000e+07 2.641237700000000000e+07 9.519383100000000000e+07 3.308133100000000000e+07 9.612221900000000000e+07 1.996578000000000000e+07
4.243296300000000000e+07 9.168442200000000000e+07 7.808987400000000000e+07 1.006771000000000000e+06 5.240280000000000000e+07 6.407673400000000000e+07 1.889476800000000000e+07 1.492806100000000000e+07 4.646978500000000000e+07 4.618781600000000000e+07 1.587247700000000000e+07 4.197165700000000000e+07 7.139145300000000000e+07 1.927724500000000000e+07 3.345854600000000000e+07 9.976867500000000000e+07 3.407716000000000000e+06 2.128742800000000000e+07 1.607738400000000000e+07 7.729146300000000000e+07
2.882732000000000000e+07 6.423316100000000000e+07 2.708445800000000000e+07 5.424565500000000000e+07 5.740313000000000000e+06 3.676187700000000000e+07 6.093645100000000000e+07 4.968189200000000000e+07 8.899088500000000000e+07 9.191244100000000000e+07 8.714882300000000000e+07 9.676389800000000000e+07 6.181233300000000000e+07 1.452786700000000000e+07 4.263233000000000000e+06 4.287753100000000000e+07 7.566154500000000000e+07 4.127228800000000000e+07 2.952333100000000000e+07 8.843875700000000000e+07
3.932096800000000000e+07 9.412331500000000000e+07 1.842072600000000000e+07 7.296418400000000000e+07 2.990682100000000000e+07 2.217639700000000000e+07 3.505150600000000000e+07 8.183308000000000000e+07 2.418513200000000000e+07 8.505621100000000000e+07 5.461065900000000000e+07 7.253791000000000000e+07 8.512266400000000000e+07 6.097334300000000000e+07 9.889890300000000000e+07 5.205363600000000000e+07 7.661927000000000000e+06 3.239567200000000000e+07 2.007255900000000000e+07 7.383960900000000000e+07
6.768716000000000000e+07 3.268988600000000000e+07 3.163641500000000000e+07 3.874689000000000000e+07 2.235868900000000000e+07 1.077061100000000000e+07 6.331767800000000000e+07 6.926865000000000000e+06 1.660206000000000000e+06 6.087425900000000000e+07 2.528244400000000000e+07 8.832466000000000000e+07 2.849305000000000000e+06 7.612894600000000000e+07 7.474118800000000000e+07 6.203267900000000000e+07 1.307224900000000000e+07 2.399343400000000000e+07 9.185715900000000000e+07 1.509663500000000000e+07
6.619010400000000000e+07 3.159561000000000000e+06 2.143522200000000000e+07 8.107948400000000000e+07 3.211756600000000000e+07 3.459131600000000000e+07 9.406660000000000000e+05 8.260211600000000000e+07 4.890162900000000000e+07 7.378561800000000000e+07 4.249178300000000000e+07 4.359781600000000000e+07 9.868119200000000000e+07 7.022150800000000000e+07 6.307426800000000000e+07 8.901121600000000000e+07 8.767383200000000000e+07 5.890541600000000000e+07 5.095746700000000000e+07 8.599150600000000000e+07
9.996326900000000000e+07 4.442774400000000000e+07 2.060563400000000000e+07 9.645925900000000000e+07 7.093056500000000000e+07 8.697743900000000000e+07 1.970757900000000000e+07 1.148902100000000000e+07 8.284683900000000000e+07 4.070713400000000000e+07 7.852400400000000000e+07 9.287497700000000000e+07 3.163726200000000000e+07 9.469081500000000000e+07 3.105268800000000000e+07 1.602558700000000000e+07 5.387365600000000000e+07 6.173213800000000000e+07 5.909294400000000000e+07 5.377074300000000000e+07
9.393600100000000000e+07 9.965167000000000000e+06 4.727624600000000000e+07 9.120967100000000000e+07 3.929290000000000000e+07 3.164505900000000000e+07 9.935597600000000000e+07 5.042547100000000000e+07 2.821461300000000000e+07 5.891954800000000000e+07 2.630420000000000000e+06 2.703757000000000000e+06 8.945465900000000000e+07 4.735227300000000000e+07 5.063633100000000000e+07 8.652168300000000000e+07 6.769943400000000000e+07 4.764049000000000000e+07 6.964446000000000000e+07 7.487427000000000000e+07
4.874559000000000000e+06 4.357457000000000000e+06 7.688613600000000000e+07 7.575489100000000000e+07 4.545566000000000000e+07 1.250096100000000000e+07 6.118423400000000000e+07 3.244820000000000000e+06 7.163739000000000000e+07 4.835744000000000000e+06 9.313445200000000000e+07 4.173658600000000000e+07 8.429475700000000000e+07 7.517980400000000000e+07 4.451137700000000000e+07 3.407045900000000000e+07 4.904553400000000000e+07 5.601039600000000000e+07 9.937890200000000000e+07 1.702027300000000000e+07
4.911304400000000000e+07 2.808479300000000000e+07 9.992333600000000000e+07 2.736731400000000000e+07 1.977165900000000000e+07 4.824540700000000000e+07 9.917820500000000000e+07 1.877121500000000000e+07 8.994786100000000000e+07 6.265957700000000000e+07 8.419143800000000000e+07 3.061745600000000000e+07 5.597133800000000000e+07 6.422313600000000000e+07 5.714897700000000000e+07 7.163885100000000000e+07 6.966360700000000000e+07 9.965726100000000000e+07 9.368836900000000000e+07 5.318067800000000000e+07
7.042110900000000000e+07 7.449587300000000000e+07 5.240895300000000000e+07 4.159958500000000000e+07 8.556877300000000000e+07 5.609056200000000000e+07 1.940439800000000000e+07 8.819750100000000000e+07 6.142903300000000000e+07 9.467883600000000000e+07 7.204914100000000000e+07 5.426426700000000000e+07 8.615645800000000000e+07 3.224309600000000000e+07 4.534432700000000000e+07 7.998373600000000000e+07 9.709348600000000000e+07 4.174414000000000000e+07 7.856569300000000000e+07 9.920850000000000000e+05
7.782319000000000000e+06 4.672316400000000000e+07 4.735346800000000000e+07 7.271801000000000000e+06 3.410878600000000000e+07 2.858132300000000000e+07 8.999348500000000000e+07 8.332082500000000000e+07 5.611403000000000000e+06 6.737490000000000000e+05 7.477057200000000000e+07 9.377505000000000000e+07 9.394768000000000000e+06 7.068608900000000000e+07 1.945273200000000000e+07 2.323295300000000000e+07 1.558497500000000000e+07 3.149608600000000000e+07 4.908776700000000000e+07 4.582611600000000000e+07
3.067006800000000000e+07 9.282285500000000000e+07 4.520930800000000000e+07 6.570819900000000000e+07 6.068243000000000000e+07 8.179290400000000000e+07 2.368136300000000000e+07 1.640005400000000000e+07 7.637729800000000000e+07 3.667394700000000000e+07 9.857026500000000000e+07 1.960614400000000000e+07 3.000691600000000000e+07 2.927982200000000000e+07 4.681611000000000000e+06 8.942095100000000000e+07 1.288780700000000000e+07 4.985163200000000000e+07 6.444391000000000000e+07 4.872461800000000000e+07
5.396122900000000000e+07 4.095843100000000000e+07 8.868648000000000000e+07 9.404354500000000000e+07 7.552455600000000000e+07 9.379881000000000000e+07 2.373175000000000000e+07 8.451829200000000000e+07 9.533251100000000000e+07 7.189469900000000000e+07 3.057454800000000000e+07 9.164583100000000000e+07 3.179295800000000000e+07 3.644323800000000000e+07 9.257744500000000000e+07 8.693330200000000000e+07 1.465448500000000000e+07 7.695232700000000000e+07 8.940881300000000000e+07 9.961701200000000000e+07
7.717058400000000000e+07 4.149263700000000000e+07 8.159234500000000000e+07 1.944332000000000000e+07 4.687310100000000000e+07 3.788906900000000000e+07 7.546812000000000000e+07 1.056038500000000000e+07 7.079611800000000000e+07 7.297316000000000000e+06 8.651295900000000000e+07 3.473851400000000000e+07 9.250838900000000000e+07 6.023100900000000000e+07 3.715602600000000000e+07 8.599616400000000000e+07 4.347452300000000000e+07 4.007483100000000000e+07 7.490522100000000000e+07 5.123212700000000000e+07
